category_list,status,country_code,funding_rounds,founded_year,success,startup_age,primary_industry
|iPhone|Mobile|,closed,USA,1.0,2011.0,0,15,
|Mobile Devices|Curated Web|,acquired,USA,1.0,2010.0,1,16,
|E-Commerce|,operating,ESP,2.0,2011.0,0,15,
|Clean Energy|Clean Technology|,operating,HKG,2.0,2011.0,0,15,
|Messaging|,operating,USA,1.0,2005.0,0,21,
|Reviews and Recommendations|Marketing Automation|Email Marketing|Social Media Marketing|Small and Medium Businesses|Local Search|SEO|Internet Marketing|Local Advertising|Advertising|,operating,USA,5.0,2005.0,0,21,
|Finance|,operating,USA,4.0,1999.0,0,27,
|Payments|Mobile|,operating,NGA,1.0,2014.0,0,12,
|English-Speaking|All Markets|Games|Advertising|,operating,CHN,3.0,2012.0,0,14,
|Travel|,operating,CHN,1.0,2006.0,0,20,
|Fashion|Fitness|Specialty Retail|E-Commerce|Manufacturing|,operating,USA,2.0,2010.0,0,16,
|Marketplaces|Freemium|Health and Wellness|Fitness|Social Media|,operating,THA,3.0,2012.0,0,14,
|Hardware + Software|,acquired,ISR,2.0,2005.0,1,21,
|Semiconductors|,operating,ITA,2.0,2000.0,0,26,
|Hospitality|,operating,KOR,2.0,2012.0,0,14,
Unknown,operating,,1.0,1997.0,0,29,Unknown
|Virtual Currency|Games|,operating,TUR,1.0,2009.0,0,17,
|E-Commerce|,operating,CHN,3.0,2007.0,0,19,
|Networking|Web Hosting|,operating,USA,1.0,2006.0,0,20,
|Fashion|,operating,CHN,4.0,2006.0,0,20,
|Networking|Internet|Small and Medium Businesses|Curated Web|,operating,USA,2.0,2007.0,0,19,
|Education|Health Care|,operating,USA,1.0,2004.0,0,22,
|Social Network Media|College Campuses|All Students|Reviews and Recommendations|Universities|Colleges|Education|,operating,,1.0,2007.0,0,19,
|Messaging|,operating,USA,1.0,2013.0,0,13,
|Health and Wellness|Human Resources|Travel|Transportation|Sustainability|Gamification|SaaS|Enterprise Software|,operating,GBR,1.0,2010.0,0,16,
|E-Commerce|,operating,CHN,5.0,2010.0,0,16,
|Social Games|Facebook Applications|Networking|Social Media|,operating,USA,1.0,2003.0,0,23,
|Discounts|Marketplaces|E-Commerce|,operating,GBR,1.0,2011.0,0,15,
|Fitness|Health and Wellness|,operating,FIN,1.0,2013.0,0,13,
|Credit|Banking|Investment Management|,operating,,2.0,2013.0,0,13,
|Games|,operating,USA,3.0,2008.0,0,18,
|Curated Web|,closed,USA,1.0,2010.0,0,16,
|Games|,closed,DEU,1.0,2010.0,0,16,
|Startups|Services|Curated Web|,operating,FRA,1.0,2011.0,0,15,
|Curated Web|,closed,USA,2.0,2004.0,0,22,
|Social Media|,operating,USA,2.0,2006.0,0,20,
|Advertising|Cloud Data Services|,operating,CHN,1.0,2011.0,0,15,
|Curated Web|,operating,FRA,1.0,2012.0,0,14,
|Startups|Location Based Services|Mobile|Advertising|,operating,DEU,1.0,2008.0,0,18,
|Travel|,operating,CHN,1.0,2013.0,0,13,
|Photography|Social Media|,operating,,1.0,2013.0,0,13,
|Virtual Worlds|Games|,closed,FRA,1.0,2006.0,0,20,
|Fashion|,operating,,4.0,2000.0,0,26,
|File Sharing|Cloud Computing|Web Hosting|,operating,CHL,1.0,2013.0,0,13,
|Games|,operating,USA,1.0,2012.0,0,14,
|Social Network Media|Curated Web|,operating,USA,1.0,2012.0,0,14,
|Curated Web|,operating,ARG,1.0,2008.0,0,18,
|Restaurants|Sports|Facebook Applications|Android|iOS|Mobile|E-Commerce|,operating,,1.0,2010.0,0,16,
|Advertising|,operating,,1.0,1998.0,0,28,
|Mobile|,operating,USA,1.0,1985.0,0,41,
|Health Care|Business Intelligence|Sales and Marketing|Mobile|,operating,,1.0,2009.0,0,17,
|Reviews and Recommendations|Curated Web|,operating,TUR,1.0,2012.0,0,14,
|E-Commerce|,operating,DEU,1.0,2012.0,0,14,
|Mobile|,operating,GBR,1.0,1999.0,0,27,
|Public Relations|,acquired,CAN,1.0,2010.0,1,16,
|Loyalty Programs|Local Businesses|Mobile|,operating,IDN,1.0,2011.0,0,15,
|Social Commerce|Reviews and Recommendations|E-Commerce|,operating,ISR,4.0,2011.0,0,15,
|Enterprise Software|,operating,USA,1.0,2007.0,0,19,
|Consulting|,operating,USA,3.0,2009.0,0,17,
|Software|,operating,USA,3.0,2005.0,0,21,
|Lifestyle|Reviews and Recommendations|Marketplaces|Social Media|Skill Assessment|Curated Web|,operating,CHE,1.0,2010.0,0,16,
|News|,operating,CAN,1.0,2007.0,0,19,
|iOS|Apps|Ediscovery|Content|Advertising|Publishing|Mobile|,operating,ISR,3.0,2011.0,0,15,
|Games|,operating,USA,2.0,2009.0,0,17,
|Health and Wellness|,operating,USA,2.0,2010.0,0,16,
|Enterprises|,operating,,2.0,2010.0,0,16,
|Social Games|Virtual Worlds|Simulation|Social Network Media|Maps|,operating,PRT,1.0,2013.0,0,13,
|Sports|,closed,USA,1.0,2008.0,0,18,
|Mobile Games|Consumer Goods|Gambling|Social Media|Games|,operating,USA,3.0,2012.0,0,14,
|SaaS|Publishing|E-Books|Internet|Search|Printing|Software|,operating,CHE,1.0,2008.0,0,18,
|Curated Web|,operating,FRA,1.0,2011.0,0,15,
Unknown,operating,BRA,1.0,2011.0,0,15,Unknown
|Gadget|Business Intelligence|Music|Web Tools|Web Development|Visualization|Graphics|Analytics|,acquired,DNK,3.0,2006.0,1,20,
|Video Streaming|Broadcasting|Sports|Games|,closed,USA,1.0,2007.0,0,19,
|Enterprise Software|,operating,USA,1.0,2008.0,0,18,
|Enterprise Software|,operating,SWE,1.0,2012.0,0,14,
|Health and Wellness|,operating,USA,3.0,2010.0,0,16,
|B2B|Marketplaces|E-Commerce|,operating,GBR,1.0,2013.0,0,13,
|Usability|Curated Web|,operating,USA,2.0,2011.0,0,15,
|Mobile|,operating,GBR,1.0,1988.0,0,38,
|Crowdsourcing|Services|Marketplaces|Hospitality|,operating,USA,1.0,2013.0,0,13,
|Education|All Students|,operating,,1.0,2012.0,0,14,
|Psychology|Social Media|Facebook Applications|Gift Card|Consumers|Events|E-Commerce|,operating,USA,1.0,2010.0,0,16,
|Curated Web|,operating,ESP,1.0,2007.0,0,19,
|Real Estate|,operating,USA,1.0,2009.0,0,17,
|Finance|,operating,GBR,1.0,2000.0,0,26,
|Entertainment|Social Network Media|Humanitarian|Charity|Social Media|,closed,AUT,1.0,2010.0,0,16,
|Technology|Photography|,operating,CHN,6.0,2006.0,0,20,
|Social Media|Marketplaces|Music|,operating,ISR,2.0,2007.0,0,19,
|Curated Web|,closed,USA,1.0,2006.0,0,20,
|Social Network Media|Identity|Social Media|,operating,TUR,1.0,2012.0,0,14,
|Curated Web|News|,operating,FRA,1.0,2011.0,0,15,
|Messaging|,operating,USA,9.0,2007.0,0,19,
|Social Media|,operating,FRA,1.0,2012.0,0,14,
|Real Time|Analytics|,operating,CAN,1.0,2009.0,0,17,
|Manufacturing|,operating,USA,1.0,1995.0,0,31,
|Sports|Entertainment|Games|,operating,ESP,1.0,2012.0,0,14,
|Software|,operating,USA,1.0,2006.0,0,20,
|Corporate IT|Innovation Management|,operating,USA,1.0,2010.0,0,16,
|Open Source|Apps|Curated Web|,closed,,1.0,2005.0,0,21,
|Photography|,operating,SWE,2.0,2012.0,0,14,
|Consulting|,operating,CAN,1.0,2013.0,0,13,
Unknown,operating,USA,1.0,2009.0,0,17,Unknown
|Sports|,operating,USA,1.0,2011.0,0,15,
|Commercial Real Estate|Enterprise Software|Curated Web|,operating,USA,1.0,2009.0,0,17,
|Insurance|Personal Finance|Finance|,operating,,1.0,2008.0,0,18,
|Consulting|,operating,USA,1.0,2013.0,0,13,
|Fashion|Software|,operating,USA,1.0,2014.0,0,12,
|Curated Web|,closed,USA,1.0,2006.0,0,20,
|Web Tools|Video|Advertising|,operating,USA,1.0,2006.0,0,20,
|mHealth|,operating,NOR,2.0,2013.0,0,13,
Unknown,operating,USA,1.0,2008.0,0,18,Unknown
|SaaS|Hospitality|,operating,DEU,2.0,2009.0,0,17,
|Recycling|Video Games|Hardware|Consumer Electronics|iPod Touch|Mobile|Electronics|Clean Technology|,operating,USA,3.0,2008.0,0,18,
|Music|,operating,USA,1.0,2007.0,0,19,
|Curated Web|,operating,USA,1.0,2011.0,0,15,
|Curated Web|,operating,USA,2.0,2009.0,0,17,
|E-Commerce|,operating,GBR,1.0,2012.0,0,14,
|Software|,operating,USA,1.0,2007.0,0,19,
|Internet|Networking|Sports|,operating,USA,3.0,2006.0,0,20,
|Curated Web|,operating,USA,1.0,2006.0,0,20,
|Sports|,closed,CAN,1.0,2007.0,0,19,
|Analytics|,operating,RUS,1.0,2009.0,0,17,
|E-Commerce|,operating,USA,2.0,2012.0,0,14,
|Music Education|Education|Educational Games|Music|,operating,,1.0,2010.0,0,16,
|Social Bookmarking|Curated Web|,operating,,1.0,2009.0,0,17,
|Entertainment|Games|,operating,USA,1.0,2014.0,0,12,
|Collaboration|Software|Reviews and Recommendations|Visualization|Curated Web|,closed,USA,3.0,2009.0,0,17,
|Colleges|All Students|Education|Startups|Entrepreneur|Training|Curated Web|,operating,USA,1.0,2010.0,0,16,
|SEO|Consulting|Internet Marketing|Nonprofits|,operating,USA,1.0,2013.0,0,13,
|Sports|,operating,USA,1.0,2010.0,0,16,
|Software|,operating,USA,1.0,2011.0,0,15,
|Video|Online Rental|Entertainment|Games|,acquired,USA,2.0,2005.0,1,21,
|Software|,operating,GBR,1.0,2010.0,0,16,
|Finance|Incubators|Consulting|,operating,USA,1.0,2007.0,0,19,
|Curated Web|,operating,USA,1.0,2011.0,0,15,
|Games|,operating,CHN,2.0,2007.0,0,19,
|E-Commerce|,operating,CHN,1.0,2011.0,0,15,
|Social Media Marketing|Social Media|Curated Web|,operating,USA,1.0,2006.0,0,20,
|Social Media Marketing|Web CMS|E-Commerce|,operating,USA,1.0,2013.0,0,13,
|Mobile|,operating,USA,1.0,2008.0,0,18,
|Advertising|,operating,CHN,3.0,2007.0,0,19,
|Mobile Payments|Mobile|,operating,GBR,3.0,2013.0,0,13,
|Software|,operating,SGP,1.0,2012.0,0,14,
|Bitcoin|Banking|Mobile Payments|Payments|,operating,USA,1.0,2013.0,0,13,
|Mobile|,operating,,1.0,2012.0,0,14,
|Software|,operating,USA,1.0,2000.0,0,26,
|Mobile Commerce|Ticketing|iPhone|Entertainment|Startups|Mobile|,operating,GBR,3.0,2012.0,0,14,
|Restaurants|,operating,CHN,4.0,2010.0,0,16,
|Video Streaming|Video|Mobile|,operating,GBR,1.0,2009.0,0,17,
|Social Media|Brand Marketing|E-Commerce|Fashion|,operating,USA,1.0,2011.0,0,15,
|Consulting|,operating,CHN,1.0,2011.0,0,15,
|E-Commerce|,acquired,USA,1.0,2013.0,1,13,
|Enterprises|Email|Software|,operating,GBR,1.0,2011.0,0,15,
|Manufacturing|,operating,CHN,2.0,2003.0,0,23,
|Chat|Messaging|Software|,operating,USA,1.0,2003.0,0,23,
|Business Services|Networking|File Sharing|Curated Web|,operating,USA,1.0,2012.0,0,14,
|Advertising|,operating,USA,9.0,2004.0,0,22,
|Mobile|,operating,,1.0,2011.0,0,15,
|File Sharing|Restaurants|Social Media|,operating,,2.0,2010.0,0,16,
|Cooking|Recipes|Social Media|,operating,USA,1.0,2010.0,0,16,
|Groceries|Personalization|Content Discovery|Semantic Search|Ediscovery|Cooking|Recipes|Hospitality|,operating,USA,4.0,2009.0,0,17,
Unknown,closed,,1.0,2013.0,0,13,Unknown
|Hospitality|,operating,USA,1.0,2012.0,0,14,
|Food Processing|,operating,CHN,1.0,2013.0,0,13,
|Mobile|,operating,,1.0,2012.0,0,14,
|Curated Web|,acquired,ESP,1.0,2009.0,1,17,
|Tea|,operating,CHN,1.0,1996.0,0,30,
|Facebook Applications|Contests|Social Media|,operating,,1.0,2010.0,0,16,
|Storage|Web Hosting|,closed,BEL,1.0,2006.0,0,20,
|Video Games|,operating,CHN,1.0,2010.0,0,16,
|Mobile|,operating,CHN,1.0,2012.0,0,14,
|Games|,operating,BRA,1.0,2011.0,0,15,
|Business Services|Mobile|Internet of Things|,operating,USA,1.0,2014.0,0,12,
|Film|Sports|Music|Social Media|,closed,CAN,1.0,2011.0,0,15,
|Facebook Applications|Networking|Social Media|Media|Publishing|Printing|Photography|,operating,MEX,1.0,2011.0,0,15,
|Apps|iOS|iPhone|Social Network Media|Mobile|,operating,USA,2.0,2013.0,0,13,
|Television|Games|,operating,USA,1.0,2008.0,0,18,
|Sports|Music|Audio|Hardware + Software|,acquired,USA,4.0,2009.0,1,17,
|Curated Web|,closed,,1.0,2013.0,0,13,
|Games|,operating,USA,2.0,2011.0,0,15,
|Digital Media|Energy Efficiency|Outdoor Advertising|,operating,USA,1.0,2013.0,0,13,
|Mobile|,operating,,1.0,2010.0,0,16,
|Software|,operating,,2.0,2013.0,0,13,
|Messaging|Collaboration|Social Media|Startups|,operating,CAN,1.0,2012.0,0,14,
|Technology|Games|,operating,CHN,2.0,2005.0,0,21,
|Transportation|Public Transportation|,operating,CHN,2.0,2011.0,0,15,
|Hardware + Software|,operating,USA,2.0,2008.0,0,18,
|Finance|,operating,HKG,1.0,2012.0,0,14,
|Games|,operating,USA,3.0,2009.0,0,17,
|Training|Internet|Mobile|Software|Finance|Incubators|Startups|,operating,USA,2.0,2012.0,0,14,
|Startups|Android|iPhone|Proximity Internet|Databases|Marketplaces|Mobile|E-Commerce|,operating,USA,2.0,2011.0,0,15,
|Professional Services|Service Providers|Local Search|Curated Web|,operating,PRT,3.0,2012.0,0,14,
|Biotechnology|,operating,USA,1.0,1992.0,0,34,
|Games|,acquired,USA,1.0,2010.0,1,16,
|Biotechnology|,acquired,USA,2.0,2004.0,1,22,
|Fashion|,operating,USA,1.0,2006.0,0,20,
|Web Hosting|,closed,PAK,1.0,2010.0,0,16,
|Cloud Data Services|Cloud Computing|Software|,operating,USA,2.0,2011.0,0,15,
|Sales and Marketing|Video|Games|,closed,USA,1.0,2002.0,0,24,
|Software|,operating,USA,1.0,2006.0,0,20,
|Supply Chain Management|E-Commerce|Fashion|,operating,USA,1.0,2012.0,0,14,
|Consulting|,operating,USA,1.0,2013.0,0,13,
|Hardware + Software|,operating,USA,2.0,2011.0,0,15,
|Biotechnology|,operating,USA,7.0,2005.0,0,21,
|Finance Technology|Banking|Software|,operating,CAN,2.0,2002.0,0,24,
|SaaS|Big Data|Analytics|Ad Targeting|Fashion|,operating,USA,1.0,2005.0,0,21,
|E-Commerce|,operating,GBR,1.0,2011.0,0,15,
|Transportation|Public Transportation|,operating,USA,8.0,2007.0,0,19,
Unknown,operating,USA,1.0,2010.0,0,16,Unknown
Unknown,operating,USA,1.0,2009.0,0,17,Unknown
|Cloud Data Services|Software|Hotels|Mobile|,operating,USA,2.0,2014.0,0,12,
|Travel & Tourism|,operating,MEX,1.0,2010.0,0,16,
|Real Time|Digital Media|Advertising|,operating,USA,1.0,2012.0,0,14,
|Mobile Social|Social Network Media|Apps|Internet|Business Services|Networking|Mobile|,operating,CHN,1.0,2011.0,0,15,
|Collaboration|Storage|Curated Web|,operating,,1.0,2011.0,0,15,
|Retail|,operating,UKR,1.0,2010.0,0,16,
|Lifestyle|E-Commerce|,operating,DEU,5.0,2009.0,0,17,
|Health Care|Biotechnology|,operating,USA,1.0,2000.0,0,26,
|E-Commerce|Fashion|,operating,SGP,4.0,2012.0,0,14,
|Career Management|Social Media|Software|,operating,,1.0,2012.0,0,14,
|Sports|,operating,USA,1.0,2007.0,0,19,
|Real Estate|,operating,PAK,2.0,2006.0,0,20,
|Health and Wellness|,operating,USA,1.0,2010.0,0,16,
|Manufacturing|,operating,USA,1.0,1996.0,0,30,
|Finance|,operating,USA,6.0,2010.0,0,16,
|News|,operating,,1.0,2013.0,0,13,
|E-Commerce|,operating,ZAF,1.0,2011.0,0,15,
|Point of Sale|Technology|Life Sciences|Retail|Software|Education|,operating,USA,1.0,2013.0,0,13,
|Online Dating|,operating,RUS,1.0,2013.0,0,13,
|Video|Games|,closed,USA,2.0,1999.0,0,27,
|Investment Management|Finance|,operating,ESP,1.0,2013.0,0,13,
|E-Commerce|,operating,,1.0,2013.0,0,13,
|Advertising Networks|Advertising|,operating,,1.0,2002.0,0,24,
|Social Recruiting|Social Media|,acquired,USA,1.0,2011.0,1,15,
|Travel|Jewelry|Fashion|Design|E-Commerce|,operating,USA,1.0,2012.0,0,14,
|Automotive|,operating,USA,1.0,1994.0,0,32,
|Big Data|Analytics|Mobile|Loyalty Programs|Trading|Curated Web|,operating,,2.0,2013.0,0,13,
|Web Development|Mobile|,operating,IRL,2.0,2009.0,0,17,
|Software|,operating,GBR,1.0,2013.0,0,13,
|Software|,operating,USA,1.0,2010.0,0,16,
|Data Integration|Cloud Computing|SaaS|Software|,operating,USA,2.0,2011.0,0,15,
|Television|Entertainment|Social Media|Social Television|Games|,operating,DEU,2.0,2011.0,0,15,
|VoIP|Software|,operating,USA,1.0,2010.0,0,16,
|Security|,operating,SWE,2.0,2010.0,0,16,
|Location Based Services|Proximity Internet|App Marketing|Advertising|Content|Mobile|Messaging|,operating,,1.0,2007.0,0,19,
|Consulting|,operating,USA,1.0,2006.0,0,20,
|Curated Web|,acquired,CHL,1.0,2010.0,1,16,
|Games|Hardware|Textbooks|E-Commerce|,operating,GBR,1.0,2011.0,0,15,
|Mobile Payments|QR Codes|NFC|Mobile|,operating,GBR,1.0,2011.0,0,15,
|Curated Web|,acquired,USA,8.0,1999.0,1,27,
|Collaboration|Productivity Software|Software|,operating,USA,2.0,2008.0,0,18,
|Health Care|,operating,USA,2.0,2012.0,0,14,
|Mobile|,operating,GBR,4.0,2012.0,0,14,
|Hardware + Software|,operating,USA,1.0,2007.0,0,19,
|Web Tools|Apps|,operating,IND,2.0,2013.0,0,13,
|Travel|Hospitality|,operating,USA,3.0,2011.0,0,15,
|E-Commerce|,operating,USA,5.0,2007.0,0,19,
|Communities|Broadcasting|Video Chat|Messaging|,operating,,2.0,2011.0,0,15,
|Curated Web|,operating,ESP,1.0,2012.0,0,14,
|Travel|Flash Sales|Curated Web|,operating,BRA,1.0,2011.0,0,15,
|Marketplaces|Cloud Computing|Human Resources|Employment|Small and Medium Businesses|Recruiting|Social Recruiting|Software|,operating,IRL,1.0,2011.0,0,15,
|Online Gaming|Games|,closed,GBR,3.0,2009.0,0,17,
|Television|Peer-to-Peer|Games|,operating,USA,1.0,2005.0,0,21,
|Opinions|Social Television|Mobile|Semantic Web|Analytics|Machine Learning|Big Data|Software|,operating,ARG,1.0,2007.0,0,19,
|Curated Web|,acquired,,4.0,2006.0,1,20,
|Internet|Hospitality|Restaurants|Advertising|,operating,BGR,1.0,2007.0,0,19,
|Social Media|Advertising|,operating,JPN,2.0,2011.0,0,15,
|Education|Social Network Media|,operating,IND,1.0,2013.0,0,13,
|Software|,acquired,,2.0,1996.0,1,30,
|Telecommunications|Mobile Infrastructure|Internet|Data Centers|Mobile|,operating,,1.0,2007.0,0,19,
|Property Management|Online Rental|Real Estate|,operating,USA,2.0,2013.0,0,13,
|Music|,operating,ISR,3.0,2012.0,0,14,
|Video|Video Streaming|Games|,operating,USA,1.0,2011.0,0,15,
|Small and Medium Businesses|Software|,operating,USA,1.0,2009.0,0,17,
|Video on Demand|E-Commerce|,operating,USA,2.0,1999.0,0,27,
|DIY|E-Commerce|Jewelry|Curated Web|,operating,NLD,1.0,2013.0,0,13,
|Food Processing|,operating,USA,1.0,2009.0,0,17,
|Software|,operating,GBR,2.0,1991.0,0,35,
|E-Commerce|,operating,CHN,3.0,2002.0,0,24,
|Fitness|Personal Health|Health Care Information Technology|Health and Wellness|,operating,RUS,1.0,2014.0,0,12,
|Games|,operating,USA,2.0,2010.0,0,16,
|Renewable Energies|Clean Technology|,operating,USA,1.0,2004.0,0,22,
|Clean Technology|,operating,USA,2.0,2002.0,0,24,
Unknown,operating,USA,1.0,2010.0,0,16,Unknown
|Software|,operating,SWE,1.0,2001.0,0,25,
|Small and Medium Businesses|Recruiting|,operating,GBR,4.0,2013.0,0,13,
|Business Services|Digital Media|Media|,operating,,1.0,2014.0,0,12,
|Pharmaceuticals|,operating,USA,1.0,2000.0,0,26,
|Finance|,operating,GBR,2.0,2011.0,0,15,
|Biotechnology|,operating,USA,1.0,2013.0,0,13,
|Games|,operating,USA,3.0,1996.0,0,30,
|Enterprise Software|,operating,USA,1.0,1991.0,0,35,
|Music|Video Streaming|Publishing|Software|Web Development|Video|Television|News|Entertainment|Sports|Content|Web Tools|Gadget|Games|,closed,GBR,1.0,2005.0,0,21,
|Brokers|Stock Exchanges|Trading|Finance|,operating,,3.0,2006.0,0,20,
|Storage|Document Management|File Sharing|Web Hosting|,acquired,USA,3.0,2007.0,1,19,
|Education|,operating,IND,1.0,2010.0,0,16,
|Emerging Markets|Consumer Electronics|Education|,operating,USA,2.0,2007.0,0,19,
|Curated Web|Opinions|Crowdsourcing|Reviews and Recommendations|Local|Search|,operating,NLD,3.0,2013.0,0,13,
|Mobile|Health and Wellness|,operating,USA,1.0,2010.0,0,16,
|Game|Mobile Games|Games|,operating,PHL,2.0,2008.0,0,18,
|Collaboration|File Sharing|,operating,FRA,1.0,2010.0,0,16,
Unknown,operating,,2.0,2011.0,0,15,Unknown
|Health Care|Product Development Services|Services|Consulting|Hospitality|Software|,operating,MYS,1.0,2008.0,0,18,
|Hospitality|Groceries|Reviews and Recommendations|Public Relations|,closed,USA,1.0,2007.0,0,19,
|Social Media|Telephony|Mobile|Messaging|,acquired,CAN,1.0,2013.0,1,13,
|Augmented Reality|Social Media|,operating,SAU,3.0,2013.0,0,13,
|Social Media|,closed,FRA,1.0,2008.0,0,18,
|Video|Entertainment|Enterprise Software|,operating,USA,7.0,2009.0,0,17,
|Mobile|Games|,operating,USA,1.0,2011.0,0,15,
|Software|,operating,CAN,2.0,2002.0,0,24,
|Sports|,operating,USA,2.0,2004.0,0,22,
|Biotechnology|,operating,USA,3.0,2005.0,0,21,
|Startups|Web Browsers|Advertising|Semantic Web|Browser Extensions|Blogging Platforms|Curated Web|,operating,USA,5.0,2007.0,0,19,
|Billing|E-Commerce|,operating,USA,3.0,2005.0,0,21,
|Software|,operating,,3.0,2014.0,0,12,
|Accounting|Finance|Small and Medium Businesses|Billing|Payments|,operating,USA,2.0,2011.0,0,15,
|SaaS|Cloud Computing|Audio|Web Development|Data Security|Video|Software|,acquired,USA,2.0,2007.0,1,19,
|Software|,operating,IDN,1.0,1999.0,0,27,
|PaaS|SaaS|Mobile|Services|Cloud Computing|Software|,operating,USA,4.0,1999.0,0,27,
|Online Scheduling|Events|Productivity Software|Task Management|Mobile|,operating,FRA,1.0,2011.0,0,15,
|Customer Support Tools|Tech Field Support|Customer Service|SaaS|Enterprise Software|,operating,USA,5.0,2007.0,0,19,
|Internet|Cloud Computing|Software|,operating,IRL,1.0,2012.0,0,14,
|Automotive|,operating,USA,2.0,2013.0,0,13,
|Health Care|,operating,USA,1.0,2012.0,0,14,
|E-Commerce|Content Delivery|Network Security|Cloud Computing|Enterprise Software|,operating,USA,1.0,2014.0,0,12,
|Health and Insurance|Human Resources|Enterprise Software|,operating,USA,3.0,2013.0,0,13,
|Databases|Web Hosting|Photography|,acquired,USA,1.0,2005.0,1,21,
|Games|,operating,USA,8.0,1999.0,0,27,
|Software|,operating,USA,1.0,2004.0,0,22,
|Privacy|Security|Browser Extensions|Software|,operating,DEU,3.0,2013.0,0,13,
|Health and Wellness|,operating,USA,3.0,2002.0,0,24,
|Clean Technology|,operating,USA,1.0,2012.0,0,14,
|Games|,operating,FRA,2.0,2003.0,0,23,
|Information Technology|Enterprise Software|,operating,USA,4.0,2005.0,0,21,
|Media|Advertising|,operating,USA,2.0,2012.0,0,14,
|Software|,operating,USA,3.0,2011.0,0,15,
|Curated Web|,operating,USA,3.0,2012.0,0,14,
|Mobile Devices|Mobile Security|Mobility|Mobile|,acquired,USA,6.0,2003.0,1,23,
